<number of tasks>
50
<number of stations>
13
<order strength>
0.896
<type of the robots>
4
<robot flexibility>
0.20
<collaboration flexibility>
0.20
<number of robots>
2
1
1
1
<task times>
1 30 10000 72 10000 10000 10000 10000 25 16
2 130 10000 10000 10000 10000 10000 10000 10000 10000
3 43 10000 10000 85 69 10000 24 10000 10000
4 47 83 10000 112 75 10000 10000 10000 10000
5 104 225 10000 10000 10000 10000 87 10000 10000
6 131 209 10000 10000 10000 10000 10000 10000 10000
7 126 10000 10000 10000 10000 10000 105 10000 10000
8 31 10000 10000 10000 10000 10000 10000 10000 10000
9 44 10000 10000 105 10000 10000 10000 10000 10000
10 50 10000 10000 10000 10000 10000 10000 10000 42
11 49 10000 10000 104 10000 10000 10000 10000 10000
12 94 10000 150 224 10000 10000 78 10000 10000
13 41 10000 10000 10000 10000 10000 10000 10000 10000
14 52 83 10000 10000 10000 10000 10000 10000 10000
15 261 10000 417 10000 417 10000 10000 10000 10000
16 123 295 10000 196 10000 10000 10000 10000 10000
17 172 10000 10000 275 10000 10000 10000 144 96
18 104 10000 10000 10000 249 10000 10000 10000 10000
19 78 10000 10000 10000 10000 10000 10000 10000 65
20 109 10000 10000 10000 10000 10000 10000 10000 10000
21 137 219 10000 10000 10000 115 10000 10000 10000
22 75 10000 10000 10000 10000 10000 10000 10000 42
23 328 10000 10000 10000 10000 10000 10000 183 10000
24 77 123 10000 129 152 10000 10000 10000 10000
25 60 10000 10000 10000 10000 33 10000 10000 33
26 101 10000 10000 10000 10000 10000 10000 10000 10000
27 147 10000 10000 10000 252 82 82 10000 10000
28 194 10000 10000 10000 10000 108 10000 140 108
29 39 62 10000 10000 10000 32 10000 32 10000
30 45 10000 10000 108 10000 27 10000 10000 10000
31 103 10000 10000 10000 10000 10000 10000 10000 57
32 136 221 10000 10000 10000 114 10000 10000 10000
33 235 10000 10000 448 10000 10000 10000 10000 10000
34 220 10000 10000 10000 352 10000 123 123 146
35 156 10000 10000 279 10000 10000 10000 10000 114
36 115 10000 10000 276 10000 10000 10000 10000 10000
37 53 84 10000 10000 10000 10000 29 10000 10000
38 192 10000 10000 323 10000 10000 161 10000 10000
39 27 10000 50 43 10000 10000 10000 10000 10000
40 129 10000 206 10000 10000 83 10000 72 10000
41 131 314 10000 10000 10000 10000 110 10000 10000
42 113 10000 180 10000 10000 10000 10000 10000 10000
43 65 10000 10000 10000 10000 10000 54 10000 10000
44 153 10000 10000 10000 10000 85 10000 10000 10000
45 204 10000 10000 10000 10000 171 10000 10000 10000
46 70 10000 10000 10000 10000 10000 10000 10000 10000
47 242 580 10000 502 10000 203 10000 135 10000
48 156 10000 10000 10000 10000 131 10000 10000 10000
49 273 655 10000 436 10000 10000 152 152 10000
50 48 10000 10000 10000 10000 10000 40 10000 10000
<precedence relations>
1,4
1,5
1,6
2,4
2,5
2,6
3,4
3,5
3,6
4,7
4,8
5,7
5,8
6,7
6,8
7,9
7,10
8,9
8,10
9,11
9,12
9,13
10,11
10,12
10,13
11,14
11,15
12,14
12,15
13,14
13,15
14,16
14,17
15,16
15,17
16,18
16,19
17,18
17,19
18,20
18,21
18,22
18,23
19,20
19,21
19,22
19,23
20,24
20,25
20,26
21,24
21,25
21,26
22,24
22,25
22,26
23,25
23,26
24,27
24,28
24,32
25,27
25,28
25,29
25,30
25,31
26,27
26,28
26,29
26,30
26,31
27,40
27,43
28,33
28,36
29,32
30,32
30,33
31,32
32,34
32,35
32,36
33,34
33,35
34,41
34,43
35,37
35,38
37,39
37,40
37,41
37,42
38,41
38,45
40,44
40,45
41,50
42,43
42,44
42,45
43,46
43,48
45,46
45,47
45,49
47,50
49,50
<end>
