<number of tasks>
50
<number of stations>
25
<order strength>
0.896
<type of the robots>
1
<upper bound>
477
<robot flexibility>
0.2
<collaboration flexibility>
0.2
<number of robots>
0
<task times>
1 137 99999 95
2 84 99999 99999
3 26 52 18
4 145 99999 101
5 114 99999 99999
6 92 99999 99999
7 130 99999 99999
8 145 99999 99999
9 30 99999 99999
10 181 99999 99999
11 120 240 99999
12 300 600 99999
13 57 99999 99999
14 33 99999 99999
15 175 99999 99999
16 38 99999 99999
17 180 99999 99999
18 160 99999 99999
19 79 99999 99999
20 133 99999 99999
21 73 99999 99999
22 267 99999 99999
23 281 99999 99999
24 178 99999 99999
25 30 60 21
26 150 99999 99999
27 167 99999 99999
28 102 99999 99999
29 66 99999 99999
30 38 99999 26
31 114 99999 99999
32 48 99999 99999
33 70 140 99999
34 34 99999 99999
35 157 314 99999
36 52 99999 99999
37 201 99999 140
38 111 99999 99999
39 162 99999 113
40 215 99999 99999
41 54 108 99999
42 89 99999 99999
43 117 234 81
44 187 99999 99999
45 52 104 99999
46 147 99999 99999
47 154 308 107
48 114 99999 99999
49 140 99999 99999
50 33 99999 23
<precedence relations>
1,3
1,4
1,6
1,7
2,5
2,6
2,7
3,8
4,8
4,10
4,11
5,8
5,9
5,10
5,11
5,12
6,11
6,12
7,8
7,9
7,10
7,11
7,12
8,17
8,18
9,15
10,13
11,14
12,13
12,14
12,15
13,16
13,17
13,18
14,16
14,17
14,18
15,16
15,17
15,18
16,19
16,20
16,21
17,19
17,20
17,21
18,19
18,20
18,21
19,22
19,23
20,22
20,23
21,22
21,23
22,24
22,25
23,24
23,25
24,26
24,27
25,26
25,27
26,28
26,29
26,30
27,28
27,29
27,30
28,31
29,33
29,34
30,31
30,32
30,33
31,41
31,42
32,35
33,35
34,35
35,36
35,37
36,38
37,39
38,40
38,42
39,41
39,44
40,44
40,47
41,43
42,44
42,49
43,45
43,46
43,47
44,46
46,50
47,48
47,49
47,50
<end>
