<number of tasks>
53
<number of stations>
4
<type of the robots>
4
<cost of the robots>
10.12
13.08
18.48
23.60
<task times>
1 971 1942 1700 10000 10000 680 632 10000 535
2 142 284 249 10000 10000 100 93 10000 79
3 142 10000 10000 10000 10000 10000 10000 10000 79
4 142 10000 10000 10000 10000 100 10000 86 10000
5 103 206 10000 10000 10000 73 10000 10000 10000
6 96 10000 10000 10000 10000 10000 10000 10000 10000
7 99 10000 10000 10000 124 10000 65 60 55
8 1207 10000 10000 10000 10000 10000 10000 725 10000
9 160 10000 10000 240 10000 112 10000 96 10000
10 180 10000 10000 10000 10000 10000 10000 10000 99
11 82 10000 144 10000 10000 10000 54 10000 10000
12 60 10000 10000 10000 10000 10000 10000 10000 10000
13 112 10000 196 10000 10000 10000 73 10000 10000
14 420 10000 735 10000 10000 10000 273 10000 231
15 1556 3112 10000 10000 1945 1090 1012 10000 856
16 236 472 10000 354 295 166 10000 142 130
17 259 10000 10000 10000 10000 10000 169 10000 10000
18 125 250 219 10000 157 88 82 10000 69
19 601 10000 10000 10000 752 10000 10000 10000 331
20 80 160 10000 10000 10000 56 10000 48 10000
21 80 10000 140 10000 100 10000 52 48 44
22 70 140 123 10000 10000 49 46 10000 10000
23 89 10000 10000 10000 10000 63 10000 10000 10000
24 89 10000 10000 10000 112 10000 10000 54 49
25 105 10000 10000 10000 10000 10000 10000 63 10000
26 330 660 10000 10000 10000 231 215 198 10000
27 132 10000 10000 198 165 93 10000 80 73
28 69 10000 10000 10000 10000 10000 45 10000 10000
29 99 10000 174 10000 10000 10000 65 10000 55
30 70 10000 10000 105 10000 49 10000 42 10000
31 70 10000 10000 10000 10000 49 46 10000 10000
32 158 10000 277 237 198 10000 103 95 87
33 191 10000 10000 287 239 10000 10000 115 106
34 70 10000 10000 10000 88 49 46 10000 39
35 53 10000 10000 10000 10000 10000 10000 32 10000
36 50 10000 10000 75 63 10000 10000 30 28
37 125 10000 10000 10000 10000 10000 10000 10000 10000
38 353 10000 618 530 10000 10000 230 212 10000
39 70 10000 10000 105 10000 10000 10000 42 10000
40 128 256 10000 10000 10000 90 10000 10000 71
41 65 10000 10000 10000 10000 10000 10000 10000 10000
42 1775 10000 10000 10000 2219 10000 10000 10000 977
43 91 10000 10000 137 10000 10000 10000 55 51
44 91 10000 10000 10000 10000 64 10000 55 10000
45 113 10000 10000 10000 10000 80 10000 10000 63
46 487 10000 10000 10000 609 10000 10000 10000 268
47 138 10000 242 10000 10000 97 90 83 10000
48 80 10000 10000 10000 100 10000 52 10000 44
49 80 10000 10000 10000 10000 10000 10000 48 10000
50 65 130 10000 10000 10000 46 43 10000 10000
51 40 10000 10000 60 50 10000 10000 24 22
52 742 10000 10000 1113 10000 10000 483 446 10000
53 1085 10000 10000 10000 10000 10000 10000 10000 597
<precedence relations>
1,2
1,3
1,4
1,5
1,6
1,7
2,36
3,36
4,9
5,9
6,9
7,9
8,9
9,10
10,11
11,12
12,13
12,14
12,15
13,16
13,17
13,18
14,22
15,16
15,17
16,29
16,30
16,31
17,19
18,42
19,20
19,21
19,22
20,23
21,24
22,25
23,36
24,36
25,26
26,27
27,28
28,29
28,30
28,31
28,32
28,33
28,34
29,35
30,35
31,35
32,35
33,35
34,35
35,36
36,37
37,38
37,39
37,40
38,41
39,41
40,41
41,42
42,43
42,44
42,45
42,46
42,47
43,48
44,49
45,51
45,52
46,50
47,51
47,52
48,51
48,52
49,51
49,52
50,51
50,52
51,53
52,53
<end>
